CBSA Code,CBSA Title,Metropolitan/Micropolitan Statistical Area,Principal City Name,State,State Name,FIPS State Code,FIPS Place Code,Latitude,Longitude,Population,Population (2010),10 Year Population Growth,Population Density,Migration Rate Since Previous Year,Mean Travel Time,Public Transit,Bicycle,Walkability,Public Transit+Bicycle+Walkability,Per Capita Income,Median Household Income,Poverty Rate,Median Property Value,Employed Population,Employment Rate,Median Gross Rent,Median Owner Cost With Mortgage,Median Owner Cost Without Mortgage,Owner-Occupied Housing Unit Rate,Median Age,Population 0-9,Population 10-19,Population 20-29,Population 30-39,Population 40-49,Population 50-59,Population 60-69,Population 70-79,Population Over 80,Population Under 18,Population 18-64,Population Over 65,Percent Under 18,Percent 18-64,Percent Over 65,Percent 0-9,Percent 10-19,Percent 20-29,Percent 30-39,Percent 40-49,Percent 50-59,Percent 60-69,Percent 70-79,Percent Over 80,Age Diversity Index,Percent Under 30,Percent 10-29,Percent 18-29,High School Or Higher,Bachelor Or Higher,Postgrad Degree,Population White,Population Black,Population Native,Population Asian,Population Islander,Population Other,Population Two+,Population Hispanic,Race Diversity Index,Total Crime Rate,Violent Crime Rate,Property Crime Rate,Number of Events,Number of Events per Capita,Live Event Music Rate (LMER)
32860,"Menomonie, WI",Micropolitan Statistical Area,Menomonie,WI,Wisconsin,55,51025,44.8755183,-91.9193422,16408,16264.0,144.0,1199.1,36.26,17.01,0.2,2.91,12.63,15.740000000000002,22934.0,44121.0,21.37,145200.0,9050,0.5515602145294978,762.0,1155.0,576.0,42.0,23.8,1222.0,3134.0,5605.0,1512.0,1155.0,1269.0,978.0,680.0,853.0,2098.0,12423.0,1887.0,12.79,75.71,11.5,7.45,19.1,34.16,9.22,7.04,7.73,5.96,4.14,5.2,0.1860726342649587,60.71,53.26,47.92,94.59,35.5,13.4,14948.0,222.0,47.0,526.0,34.0,8.0,426.0,197.0,0.8319871154755895,2255.0,446.0,1809.0,11,0.0006704046806435,0.0006704046806435
21140,"Elkhart-Goshen, IN",Metropolitan Statistical Area,Elkhart,IN,Indiana,18,20728,41.6819935,-85.9766671,52257,50949.0,1308.0,1899.6,16.4,18.73,0.66,0.48,2.39,3.53,20305.0,40750.0,21.88,95900.0,22924,0.4386780718372658,790.0,924.0,371.0,50.7,33.5,8371.0,7388.0,7735.0,6727.0,5993.0,6488.0,4735.0,2753.0,2067.0,14422.0,31032.0,6803.0,27.6,59.38,13.02,16.02,14.14,14.8,12.87,11.47,12.42,9.06,5.27,3.96,0.125229195598732,44.96,28.94,17.36,76.64,14.95,4.63,28896.0,7612.0,47.0,393.0,33.0,185.0,1592.0,13499.0,0.394698079165736,3280.0,548.0,2732.0,35,0.0006697667298161,0.0006697667298161
39340,"Provo-Orem, UT",Metropolitan Statistical Area,Provo,UT,Utah,49,62470,40.2338438,-111.6585337,116616,112488.0,4128.0,2798.6,36.45,18.94,5.99,1.76,11.3,19.05,22559.0,53864.0,24.72,335700.0,63493,0.5444621664265624,877.0,1466.0,457.0,39.6,23.6,12531.0,17629.0,53124.0,8060.0,8562.0,6165.0,5418.0,3106.0,2021.0,22701.0,86642.0,7273.0,19.47,74.3,6.24,10.75,15.12,45.55,6.91,7.34,5.29,4.65,2.66,1.73,0.2580462030444782,71.41999999999999,60.67,51.94999999999999,95.53,45.29,13.86,87229.0,857.0,576.0,3139.0,1527.0,249.0,4737.0,18302.0,0.5867633564449415,1623.0,115.0,1508.0,78,0.0006688619057419,0.0006688619057419
13340,"Bellefontaine, OH",Micropolitan Statistical Area,Bellefontaine,OH,Ohio,39,5130,40.3611643,-83.7596557,13574,13370.0,204.0,1351.0,21.03,18.49,0.0,0.0,2.79,2.79,26016.0,49237.0,16.47,99300.0,6348,0.4676587593929571,728.0,998.0,380.0,56.8,32.3,2182.0,1984.0,2242.0,1789.0,1519.0,1283.0,1401.0,668.0,506.0,3854.0,7969.0,1751.0,28.39,58.71,12.9,16.07,14.62,16.52,13.18,11.19,9.45,10.32,4.92,3.73,0.1277106736628637,47.21,31.14,18.82,94.07,17.26,5.92,12185.0,589.0,8.0,84.0,0.0,0.0,449.0,259.0,0.8091807061425814,1458.0,68.0,1390.0,9,0.0006630322675703,0.0006630322675703
34620,"Muncie, IN",Metropolitan Statistical Area,Muncie,IN,Indiana,18,51876,40.1936892,-85.3865271,67967,70085.0,-2118.0,2480.2,33.37,18.65,2.95,1.33,8.5,12.78,22264.0,37109.0,32.4,77500.0,31170,0.4586049112069092,722.0,836.0,340.0,49.4,30.2,4840.0,11028.0,17968.0,5812.0,7987.0,6737.0,5896.0,4972.0,2727.0,9237.0,48274.0,10456.0,13.59,71.03,15.38,7.12,16.23,26.44,8.55,11.75,9.91,8.67,7.32,4.01,0.1467064190832052,49.790000000000006,42.67,36.2,92.74,22.56,12.12,55598.0,7438.0,59.0,1157.0,59.0,97.0,2023.0,2319.0,0.6679831128518894,3655.0,320.0,3335.0,45,0.0006620860123295,0.0006620860123295
13980,"Blacksburg-Christiansburg, VA",Metropolitan Statistical Area,Blacksburg,VA,Virginia,51,7784,37.2296566,-80.4136767,44303,42620.0,1683.0,2246.2,37.31,14.6,9.68,2.99,11.6,24.27,23234.0,43173.0,43.27,298400.0,18984,0.4285037130668352,1107.0,1836.0,509.0,32.9,22.0,2242.0,12098.0,17458.0,3598.0,2784.0,2115.0,2184.0,1138.0,686.0,4432.0,37146.0,2725.0,10.0,83.85,6.15,5.06,27.31,39.41,8.12,6.28,4.77,4.93,2.57,1.55,0.2485493199121236,71.78,66.72,61.78,95.86,71.41,41.36,33295.0,2044.0,242.0,5593.0,23.0,303.0,896.0,1907.0,0.5851917974133485,763.0,65.0,698.0,29,0.0006545832110692,0.0006545832110692
22500,"Florence, SC",Metropolitan Statistical Area,Florence,SC,South Carolina,45,25810,34.1984435,-79.7671658,38487,37056.0,1431.0,1701.1,13.75,19.43,0.34,0.19,0.62,1.15,30530.0,49525.0,19.09,158600.0,17489,0.454413178475849,780.0,1239.0,370.0,58.5,39.7,4956.0,5271.0,4753.0,4384.0,4725.0,4740.0,4905.0,2947.0,1806.0,9393.0,21835.0,7259.0,24.41,56.73,18.86,12.88,13.7,12.35,11.39,12.28,12.32,12.74,7.66,4.69,0.1180899193650292,38.93,26.05,14.52,89.16,31.33,13.13,17846.0,18180.0,139.0,877.0,109.0,63.0,456.0,817.0,0.4392578057305693,7648.0,1456.0,6192.0,25,0.0006495699846701,0.0006495699846701
22100,"Farmington, MO",Micropolitan Statistical Area,Farmington,MO,Missouri,29,23752,36.7291152,-108.2054451,18515,16240.0,2275.0,2028.8,23.38,18.56,0.0,0.0,1.2,1.2,21656.0,45528.0,11.89,134200.0,6937,0.3746691871455576,700.0,1043.0,389.0,56.3,38.2,2012.0,1857.0,3104.0,2727.0,2488.0,2489.0,1766.0,1213.0,859.0,3539.0,12001.0,2975.0,19.11,64.82,16.07,10.87,10.03,16.76,14.73,13.44,13.44,9.54,6.55,4.64,0.1232915185072373,37.66,26.79,18.55,85.38,19.54,8.54,16394.0,1164.0,76.0,292.0,0.0,6.0,235.0,348.0,0.7887325094954819,2957.0,139.0,2818.0,12,0.0006481231433972,0.0006481231433972
15700,"Cambridge, MD",Micropolitan Statistical Area,Cambridge,MD,Maryland,24,12400,38.5714624,-76.0763177,12375,12326.0,49.0,1162.0,18.0,21.61,0.83,2.13,2.15,5.109999999999999,24074.0,43120.0,21.33,163200.0,5412,0.4373333333333333,856.0,1425.0,574.0,41.7,37.3,1713.0,1578.0,1831.0,1327.0,1418.0,1618.0,1417.0,867.0,606.0,3081.0,7220.0,2074.0,24.9,58.34,16.76,13.84,12.75,14.8,10.72,11.46,13.07,11.45,7.01,4.9,0.1193837845074308,41.39,27.55,16.490000000000002,86.97,20.26,6.29,4924.0,5444.0,7.0,238.0,0.0,5.0,849.0,908.0,0.3622618295448423,6344.0,970.0,5373.0,8,0.0006464646464646,0.0006464646464646
47780,"Washington, IN",Micropolitan Statistical Area,Washington,IN,Indiana,18,80504,38.6592152,-87.172789,12412,11509.0,903.0,1872.6,18.62,20.68,0.48,0.8,3.04,4.32,21175.0,41824.0,17.71,86300.0,5546,0.4468256525942636,706.0,895.0,345.0,61.7,36.2,1915.0,1618.0,1596.0,1544.0,1275.0,1564.0,1578.0,806.0,516.0,3152.0,7128.0,2132.0,25.39,57.43,17.18,15.43,13.04,12.86,12.44,10.27,12.6,12.71,6.49,4.16,0.1212733015499619,41.33,25.9,15.939999999999998,79.66,15.38,5.62,10000.0,570.0,13.0,0.0,15.0,12.0,204.0,1598.0,0.6680387173302986,1269.0,135.0,1134.0,8,0.0006445375443119,0.0006445375443119
27460,"Jamestown-Dunkirk-Fredonia, NY",Micropolitan Statistical Area,Jamestown,NY,New York,36,38264,42.0970023,-79.2353259,29504,31146.0,-1642.0,3302.3,14.22,14.56,0.71,0.18,6.09,6.98,20321.0,33420.0,29.49,63200.0,12123,0.4108934381778741,616.0,840.0,396.0,49.7,37.7,3863.0,3982.0,3866.0,3957.0,3227.0,3867.0,3548.0,1705.0,1489.0,7087.0,17518.0,4899.0,24.02,59.38,16.6,13.09,13.5,13.1,13.41,10.94,13.11,12.03,5.78,5.05,0.1199750482192957,39.69,26.6,15.669999999999998,85.72,16.86,6.35,24175.0,1214.0,44.0,144.0,20.0,28.0,964.0,2915.0,0.6839230746084648,3649.0,684.0,2965.0,19,0.0006439804772234,0.0006439804772234
19100,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,Arlington,TX,Texas,48,4000,32.701939,-97.105623790337,398860,365438.0,33422.0,4164.4,16.36,26.89,0.39,0.06,0.98,1.43,29207.0,61716.0,12.03,213800.0,200138,0.5017750589179161,1055.0,1517.0,613.0,55.2,33.6,54627.0,60165.0,62536.0,56700.0,51633.0,45635.0,37580.0,22010.0,7974.0,99578.0,253165.0,46117.0,24.97,63.47,11.56,13.7,15.08,15.68,14.22,12.95,11.44,9.42,5.52,2.0,0.1284689238842747,44.46,30.76,19.49,87.56,33.62,10.87,144651.0,93698.0,271.0,28119.0,1718.0,2526.0,9778.0,118099.0,0.2800063035497469,3082.0,532.0,2551.0,255,0.0006393220678934,0.0006393220678934
12540,"Bakersfield, CA",Metropolitan Statistical Area,Bakersfield,CA,California,6,3526,35.3738712,-119.0194639,384159,347483.0,36676.0,2565.2,13.59,24.36,1.22,0.16,0.41,1.7899999999999998,28428.0,62402.0,14.64,264500.0,163320,0.4251364669316611,1104.0,1696.0,514.0,59.0,31.4,60270.0,64775.0,57795.0,56509.0,46732.0,38185.0,32627.0,18480.0,8786.0,114625.0,229217.0,40317.0,29.84,59.67,10.49,15.69,16.86,15.04,14.71,12.16,9.94,8.49,4.81,2.29,0.1320430582100728,47.59,31.9,17.749999999999996,81.03,22.38,7.74,113241.0,25555.0,1397.0,28871.0,844.0,289.0,12546.0,201416.0,0.3729443365389958,4540.0,517.0,4023.0,245,0.0006377567621739,0.0006377567621739
31060,"Los Alamos, NM",Micropolitan Statistical Area,Los Alamos,NM,New Mexico,35,42320,35.893533500000004,-106.28970107056452,12666,12019.0,647.0,1138.5,13.29,15.12,3.8,3.7,3.51,11.01,60885.0,116116.0,5.2,308100.0,6936,0.5476077688299384,1042.0,1810.0,445.0,67.3,40.9,1416.0,1652.0,1172.0,1951.0,1667.0,2007.0,1448.0,755.0,598.0,2791.0,7797.0,2078.0,22.04,61.56,16.41,11.18,13.04,9.25,15.4,13.16,15.85,11.43,5.96,4.72,0.123010713032936,33.47,22.29,11.43,96.87,68.35,42.18,8815.0,85.0,81.0,832.0,0.0,6.0,471.0,2376.0,0.5252930198686668,432.0,57.0,375.0,8,0.0006316121901152,0.0006316121901152
48700,"Williamsport, PA",Metropolitan Statistical Area,Williamsport,PA,Pennsylvania,42,85312,41.2493292,-77.0027671,28562,29381.0,-819.0,3271.3,20.81,15.68,2.71,1.06,7.76,11.53,24358.0,39990.0,25.35,110700.0,13035,0.4563756039493032,763.0,1167.0,474.0,46.4,32.6,3192.0,4428.0,5751.0,3478.0,3154.0,3185.0,2758.0,1620.0,996.0,5757.0,18982.0,3823.0,20.16,66.46,13.38,11.18,15.5,20.14,12.18,11.04,11.15,9.66,5.67,3.49,0.1302503009705257,46.82,35.64,26.66,88.19,23.91,8.19,22357.0,4057.0,136.0,349.0,0.0,32.0,934.0,697.0,0.6347039297310748,2531.0,251.0,2280.0,18,0.0006302079686296,0.0006302079686296
46540,"Utica-Rome, NY",Metropolitan Statistical Area,Utica,NY,New York,36,76540,43.1009031,-75.2326641,60320,62235.0,-1915.0,3599.1,17.97,17.18,3.2,0.12,6.5,9.82,22202.0,37760.0,29.37,95900.0,24509,0.4063163129973475,725.0,1100.0,492.0,48.0,34.0,8685.0,8577.0,9508.0,7321.0,6944.0,6993.0,6051.0,3401.0,2840.0,14924.0,36220.0,9176.0,24.74,60.05,15.21,14.4,14.22,15.76,12.14,11.51,11.59,10.03,5.64,4.71,0.1226626990857581,44.38,29.98,19.640000000000004,79.32,18.94,6.95,33905.0,8708.0,248.0,6922.0,30.0,65.0,2770.0,7672.0,0.3682430932087285,3892.0,501.0,3391.0,38,0.000629973474801,0.000629973474801
27620,"Jefferson City, MO",Metropolitan Statistical Area,Jefferson City,MO,Missouri,29,37000,38.577359,-92.1724265,42919,43079.0,-160.0,1190.4,19.61,15.49,0.68,0.06,1.96,2.7,28073.0,52253.0,12.95,147800.0,20031,0.4667163727020667,634.0,1134.0,434.0,56.6,37.9,4889.0,5056.0,6374.0,6350.0,5005.0,5610.0,4950.0,2837.0,1848.0,8567.0,27481.0,6871.0,19.96,64.03,16.01,11.39,11.78,14.85,14.8,11.66,13.07,11.53,6.61,4.31,0.1209888693223419,38.02,26.63,18.06,91.1,32.55,12.09,31118.0,8028.0,115.0,1067.0,0.0,39.0,967.0,1585.0,0.5631583419801142,2180.0,256.0,1925.0,27,0.0006290920105314,0.0006290920105314
40080,"Richmond-Berea, KY",Micropolitan Statistical Area,Richmond,KY,Kentucky,21,65226,37.7478572,-84.2946539,35133,31364.0,3769.0,1728.5,33.7,20.23,0.39,0.23,5.86,6.48,21551.0,36302.0,30.34,152600.0,17337,0.4934676799590129,687.0,1147.0,396.0,35.8,26.1,3542.0,5705.0,10370.0,4021.0,3095.0,2916.0,3043.0,1350.0,1091.0,6246.0,25286.0,3601.0,17.78,71.97,10.25,10.08,16.24,29.52,11.45,8.81,8.3,8.66,3.84,3.11,0.1613213229165744,55.84,45.76,38.06,88.52,31.1,12.89,30071.0,2524.0,75.0,456.0,251.0,45.0,910.0,801.0,0.7391673615505464,2411.0,206.0,2205.0,22,0.0006261918993538,0.0006261918993538
34420,"Mount Pleasant, TX",Micropolitan Statistical Area,Mount Pleasant,TX,Texas,48,49800,33.1570582,-94.9694007,15973,15564.0,409.0,1025.7,11.14,15.99,0.25,0.0,0.77,1.02,19893.0,48567.0,16.11,100600.0,7352,0.4602767169598697,676.0,1054.0,387.0,55.2,32.2,2510.0,2808.0,2279.0,1738.0,2133.0,1685.0,1426.0,876.0,518.0,4786.0,9204.0,1983.0,29.96,57.62,12.41,15.71,17.58,14.27,10.88,13.35,10.55,8.93,5.48,3.24,0.1287294946711431,47.56,31.85,17.6,74.02,16.52,6.17,5022.0,2232.0,57.0,239.0,0.0,35.0,337.0,8051.0,0.3730786216390798,2773.0,563.0,2210.0,10,0.0006260564702936,0.0006260564702936
10760,"Alexander City, AL",Micropolitan Statistical Area,Alexander City,AL,Alabama,1,1132,32.944012,-85.9538532,14508,14875.0,-367.0,345.5,11.5,22.66,0.14,0.0,0.33,0.47,23293.0,38328.0,20.93,101700.0,5534,0.3814447201543975,667.0,954.0,331.0,64.4,40.2,2162.0,1587.0,1669.0,1814.0,1467.0,1984.0,1857.0,1363.0,605.0,3495.0,8338.0,2675.0,24.09,57.47,18.44,14.9,10.94,11.5,12.5,10.11,13.68,12.8,9.39,4.17,0.1188546609055506,37.34,22.44,13.250000000000004,82.26,18.18,7.12,8888.0,4634.0,50.0,114.0,0.0,0.0,132.0,690.0,0.4797177005276766,6351.0,2158.0,4193.0,9,0.0006203473945409,0.0006203473945409
42660,"Seattle-Tacoma-Bellevue, WA",Metropolitan Statistical Area,Everett,WA,Washington,53,22640,47.9673056,-122.2013998,111489,103019.0,8470.0,3358.3,16.14,28.86,6.05,0.49,4.5,11.04,32608.0,64183.0,10.88,385400.0,55437,0.497241880364879,1241.0,1878.0,612.0,45.9,36.0,13329.0,12892.0,18254.0,16193.0,15002.0,14360.0,12529.0,5289.0,3641.0,23532.0,73919.0,14038.0,21.11,66.3,12.59,11.96,11.56,16.37,14.52,13.46,12.88,11.24,4.74,3.27,0.1262020677306217,39.89,27.93,18.78,88.52,26.08,6.93,68809.0,8362.0,995.0,12260.0,0.0,0.0,5441.0,15622.0,0.4207217447669718,3587.0,337.0,3250.0,69,0.0006188951376368,0.0006188951376368
43660,"Snyder, TX",Micropolitan Statistical Area,Snyder,TX,Texas,48,68624,32.7180803,-100.918231,11323,11202.0,121.0,1258.9,10.36,14.45,0.0,1.55,1.02,2.5700000000000003,24924.0,54191.0,14.77,79300.0,4962,0.4382230857546587,763.0,1154.0,422.0,71.4,34.8,1529.0,2175.0,1337.0,1352.0,1355.0,1287.0,1186.0,535.0,567.0,3081.0,6622.0,1620.0,27.21,58.48,14.31,13.5,19.21,11.81,11.94,11.97,11.37,10.47,4.72,5.01,0.126204722679363,44.52,31.020000000000003,17.310000000000002,76.14,16.95,6.2,5395.0,371.0,0.0,51.0,0.0,33.0,99.0,5374.0,0.4534021894054311,1799.0,745.0,1054.0,7,0.0006182107215402,0.0006182107215402
30060,"Lebanon, MO",Micropolitan Statistical Area,Lebanon,MO,Missouri,29,41168,37.6474541,-92.6495628,14652,14474.0,178.0,1000.7,15.54,17.81,0.0,0.0,1.82,1.82,20696.0,39911.0,20.43,99800.0,6557,0.4475156975156975,666.0,918.0,370.0,51.5,35.0,2314.0,1718.0,2102.0,1892.0,1806.0,1892.0,1401.0,894.0,633.0,3752.0,8739.0,2161.0,25.61,59.64,14.75,15.79,11.73,14.35,12.91,12.33,12.91,9.56,6.1,4.32,0.1224856597527404,41.87,26.08,16.259999999999998,84.21,12.86,4.05,13017.0,194.0,58.0,81.0,4.0,0.0,690.0,608.0,0.7934214983904425,5793.0,614.0,5179.0,9,0.0006142506142506,0.0006142506142506
16300,"Cedar Rapids, IA",Metropolitan Statistical Area,Cedar Rapids,IA,Iowa,19,12000,41.9758872,-91.6704053,133563,126326.0,7237.0,1864.9,16.58,18.69,0.39,0.65,2.56,3.6,31960.0,56774.0,15.6,146700.0,70541,0.5281477654739711,767.0,1250.0,522.0,69.3,36.7,16570.0,16053.0,20878.0,19097.0,16129.0,16458.0,14292.0,8443.0,5643.0,29533.0,83021.0,21009.0,22.11,62.16,15.73,12.41,12.02,15.63,14.3,12.08,12.32,10.7,6.32,4.22,0.1217065383302263,40.06,27.65,17.950000000000003,92.25,31.71,9.23,107381.0,10066.0,398.0,3894.0,284.0,587.0,4428.0,5263.0,0.6681507326712902,3488.0,322.0,3167.0,82,0.0006139424840711,0.0006139424840711
30300,"Lewiston, ID-WA",Metropolitan Statistical Area,Lewiston,ID,Idaho,16,46540,46.4195913,-117.0216144,32664,31894.0,770.0,1888.0,16.49,15.41,0.2,0.36,3.64,4.2,29325.0,56479.0,13.12,189400.0,15979,0.4891929953465589,722.0,1263.0,407.0,71.6,39.8,3885.0,3899.0,4595.0,4010.0,3803.0,4109.0,4069.0,2444.0,1850.0,6961.0,19492.0,6211.0,21.31,59.67,19.01,11.89,11.94,14.07,12.28,11.64,12.58,12.46,7.48,5.66,0.1169326826702474,37.9,26.01,16.59,92.2,23.03,5.8,29837.0,137.0,493.0,252.0,0.0,4.0,608.0,1333.0,0.8367065845512552,2518.0,185.0,2332.0,20,0.0006122948812147,0.0006122948812147
44620,"Stevens Point, WI",Micropolitan Statistical Area,Stevens Point,WI,Wisconsin,55,77200,44.5229223,-89.574111,26229,26717.0,-488.0,1527.6,30.92,16.53,1.04,2.68,12.2,15.92,25564.0,45471.0,21.47,140100.0,14746,0.5622021426665141,737.0,1113.0,498.0,51.3,27.1,2074.0,4439.0,7542.0,2950.0,2084.0,2503.0,2290.0,1411.0,936.0,4003.0,18809.0,3417.0,15.26,71.71,13.03,7.91,16.92,28.75,11.25,7.95,9.54,8.73,5.38,3.57,0.1574037344140692,53.58,45.67,38.32,93.35,37.53,12.19,22969.0,358.0,33.0,1292.0,0.0,122.0,519.0,936.0,0.7711603533391359,1109.0,132.0,977.0,16,0.0006100118189789,0.0006100118189789
27500,"Janesville-Beloit, WI",Metropolitan Statistical Area,Janesville,WI,Wisconsin,55,37825,42.6829765,-89.0226793,64245,63575.0,670.0,1886.8,14.69,21.25,0.86,0.48,0.96,2.3,29532.0,56293.0,11.5,142500.0,32420,0.5046307105611332,858.0,1221.0,510.0,66.0,39.7,7684.0,8019.0,8116.0,8468.0,8348.0,8927.0,7379.0,4439.0,2865.0,14617.0,39104.0,10524.0,22.75,60.87,16.38,11.96,12.48,12.63,13.18,12.99,13.9,11.49,6.91,4.46,0.1193508624546052,37.07,25.11,14.32,92.43,23.59,7.43,56900.0,1450.0,126.0,948.0,9.0,0.0,1356.0,3456.0,0.7884819631420289,2376.0,224.0,2152.0,39,0.0006070511323838,0.0006070511323838
35620,"New York-Newark-Jersey City, NY-NJ-PA",Metropolitan Statistical Area,White Plains,NY,New York,36,81677,41.0339862,-73.7629097,58137,56853.0,1284.0,5936.9,13.73,27.45,16.4,0.36,9.46,26.22,52683.0,90427.0,12.27,568400.0,30744,0.5288198565457454,1701.0,3273.0,1361.0,51.8,40.0,6139.0,6093.0,8168.0,8671.0,7233.0,7833.0,6560.0,4428.0,3012.0,10946.0,37095.0,10096.0,18.83,63.81,17.37,10.56,10.48,14.05,14.91,12.44,13.47,11.28,7.62,5.18,0.1189523472690864,35.09,24.53,16.260000000000005,87.87,49.52,25.85,26970.0,6460.0,25.0,4522.0,0.0,219.0,1106.0,18835.0,0.3389295388663561,850.0,174.0,676.0,35,0.0006020262483444,0.0006020262483444
40140,"Riverside-San Bernardino-Ontario, CA",Metropolitan Statistical Area,Ontario,CA,California,6,53896,50.000678,-86.000977,184999,163924.0,21075.0,3702.7,9.46,32.82,1.43,0.49,1.02,2.94,25143.0,75266.0,11.79,435500.0,85866,0.4641430494218888,1499.0,1874.0,477.0,53.6,32.1,27202.0,26632.0,30052.0,31311.0,22169.0,21041.0,15585.0,7819.0,3188.0,49419.0,119229.0,16351.0,26.71,64.45,8.84,14.7,14.4,16.24,16.92,11.98,11.37,8.42,4.23,1.72,0.1338490434463525,45.34,30.64,18.630000000000003,74.56,17.57,4.92,27667.0,7443.0,363.0,12472.0,1049.0,123.0,3772.0,132110.0,0.5389350887917139,2496.0,366.0,2131.0,111,0.0006000032432607,0.0006000032432607
34540,"Mount Vernon, OH",Micropolitan Statistical Area,Mount Vernon,OH,Ohio,39,53102,40.3933956,-82.4857181,16667,16990.0,-323.0,1740.8,17.22,19.44,0.38,1.01,6.46,7.85,22881.0,42668.0,18.97,118000.0,7020,0.4211915761684766,706.0,1023.0,450.0,53.1,38.8,2076.0,2109.0,2388.0,1897.0,2064.0,1765.0,2008.0,1357.0,1003.0,3559.0,9881.0,3227.0,21.35,59.28,19.36,12.46,12.65,14.33,11.38,12.38,10.59,12.05,8.14,6.02,0.1162714751225196,39.44,26.98,18.09,89.86,22.47,8.99,15711.0,123.0,16.0,115.0,0.0,27.0,313.0,362.0,0.8894957322262411,2052.0,162.0,1890.0,10,0.0005999880002399,0.0005999880002399
26860,"Indiana, PA",Micropolitan Statistical Area,Indiana,PA,Pennsylvania,42,36816,40.6214551,-79.1525349,13346,13975.0,-629.0,7586.0,55.29,15.89,2.38,1.83,18.22,22.43,16396.0,30647.0,39.34,113900.0,5780,0.4330885658624306,741.0,1205.0,525.0,35.7,21.6,661.0,3462.0,5735.0,1044.0,549.0,885.0,527.0,378.0,105.0,1321.0,11271.0,754.0,9.9,84.45,5.65,4.95,25.94,42.97,7.82,4.11,6.63,3.95,2.83,0.79,0.268977015858913,73.86,68.91,63.96,95.55,45.97,20.85,11359.0,841.0,29.0,393.0,0.0,0.0,411.0,313.0,0.7307201807589646,1773.0,678.0,1095.0,8,0.000599430540986,0.000599430540986
12380,"Austin, MN",Micropolitan Statistical Area,Austin,MN,Minnesota,27,2908,43.6680928,-92.9744896,25114,24718.0,396.0,1923.6,21.13,15.06,2.02,0.72,2.22,4.960000000000001,27965.0,48127.0,15.55,107800.0,11724,0.4668312495022697,738.0,994.0,395.0,66.4,37.3,3767.0,3190.0,3153.0,3492.0,2692.0,3017.0,2549.0,1677.0,1577.0,6345.0,14334.0,4435.0,25.26,57.08,17.66,15.0,12.7,12.55,13.9,10.72,12.01,10.15,6.68,6.28,0.1183193178904299,40.25,25.25,14.989999999999998,84.12,23.13,8.7,17513.0,1521.0,29.0,1290.0,248.0,0.0,416.0,4097.0,0.5195571618736128,1868.0,277.0,1591.0,15,0.0005972764195269,0.0005972764195269
38540,"Pocatello, ID",Metropolitan Statistical Area,Pocatello,ID,Idaho,16,64090,42.8620287,-112.450627,55525,54255.0,1270.0,1670.4,20.81,16.37,1.01,1.3,4.11,6.42,24366.0,46617.0,18.51,148200.0,24840,0.4473660513282305,656.0,1089.0,394.0,62.5,32.5,7573.0,8123.0,9933.0,7885.0,5904.0,5787.0,5848.0,2889.0,1583.0,13622.0,34549.0,7354.0,24.53,62.22,13.24,13.64,14.63,17.89,14.2,10.63,10.42,10.53,5.2,2.85,0.1289385018687012,46.16,32.52,21.630000000000003,92.81,30.34,9.82,46322.0,478.0,848.0,1158.0,94.0,79.0,1560.0,4986.0,0.7055759587159149,2511.0,362.0,2149.0,33,0.0005943268797838,0.0005943268797838
21860,"Fairmont, MN",Micropolitan Statistical Area,Fairmont,MN,Minnesota,27,20330,43.6521775,-94.4610832,10127,10666.0,-539.0,674.4,15.32,13.39,0.55,0.73,3.41,4.69,29814.0,47876.0,18.43,123700.0,4797,0.4736842105263157,621.0,991.0,421.0,66.6,44.0,1393.0,1030.0,1135.0,1182.0,1002.0,1285.0,1310.0,994.0,796.0,2247.0,5486.0,2394.0,22.19,54.17,23.64,13.76,10.17,11.21,11.67,9.89,12.69,12.94,9.82,7.86,0.1137982151659115,35.14,21.380000000000003,12.95,92.99,22.99,6.38,9019.0,59.0,5.0,99.0,0.0,0.0,155.0,790.0,0.7995793536641244,2168.0,351.0,1817.0,6,0.0005924755603831,0.0005924755603831
39020,"Portsmouth, OH",Micropolitan Statistical Area,Portsmouth,OH,Ohio,39,64304,38.7316375,-82.9965441,20311,20226.0,85.0,1892.1,24.55,16.41,0.75,0.36,6.14,7.25,22068.0,28840.0,36.48,78400.0,6993,0.3442961941804933,606.0,912.0,357.0,46.7,36.1,2629.0,2597.0,3555.0,2606.0,2091.0,2509.0,2064.0,1309.0,951.0,4482.0,12484.0,3345.0,22.07,61.46,16.47,12.94,12.79,17.5,12.83,10.29,12.35,10.16,6.44,4.68,0.1226868526272688,43.23,30.29,21.16,82.66,16.0,6.6,17818.0,1204.0,116.0,228.0,0.0,71.0,492.0,382.0,0.7741968325575218,5360.0,695.0,4665.0,12,0.0005908128600265,0.0005908128600265
